clbid,credits,crsid,department,enrolled,instructors,level,max,name,number,pn,prerequisites,revisions,semester,status,term,type,year
0000110130,0.5,0000001016,ESAC,"['Students learn the principles, techniques and safety aspects of weight-training and implement a personal training plan. Students participate in a wide range of assessments (strength, power, endurance, nutrition, flexibility, body composition, stress).']",34,['SPM'],['Justin Lerfald'],100,25,Wt Training Co-Ed .50,140,"[{'day': 'Mo', 'end': '10:00', 'location': 'TPH Wt Rm', 'start': '09:05'}, {'day': 'We', 'end': '10:00', 'location': 'TPH Wt Rm', 'start': '09:05'}, {'day': 'Fr', 'end': '10:00', 'location': 'TPH Wt Rm', 'start': '09:05'}]",False,False,"[{'_updated': '2016-04-27T11:01:10.401876+00:00', 'status': 'O'}, {'_updated': '2016-08-06T17:00:53.598816+00:00', 'times': ['MW 0905-1000']}, {'_updated': '2018-07-12T16:51:36.968889+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.386504+00:00', 'enroll': '34', 'max': '25'}]",1,C,20161,Weight Training,Research,2016
0000110134,0.25,0000000199,CHEM,"['This laboratory course introduces students to the synthesis and characterization of organic,organometallic and inorganic compounds and serves as a general introduction to green chemistry. Students purify the materials they produce by techniques such as chromatography and characterize them using optical rotation measurements, infrared spectroscopy, and nuclear magnetic resonance spectroscopy. Students attend one three-hour laboratory each week. P/N only. Offered annually in the fall semester. Counts toward biomolecular science concentration. Prerequisite: previous or concurrent registration in CHEM 247.']",16,0000000196,['Stephanie R. Harstad'],200,20,Synthesis Lab I,253,"[{'day': 'Th', 'end': '18:00', 'location': 'RNS 340', 'start': '15:00'}]",True,previous or concurrent registration in CHEM 247.,"[{'_updated': '2016-04-27T11:01:10.407671+00:00', 'status': 'O'}, {'_updated': '2016-08-06T17:00:53.600082+00:00', 'instructors': ['Staff']}, {'_updated': '2018-02-03T00:01:55.864098+00:00', 'prerequisites': 'Prerequisite: previous or concurrent registration in CHEM 247.'}, {'_updated': '2018-07-12T16:51:36.969736+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.387642+00:00', 'enroll': '16', 'max': '20'}]",H,1,C,20161,Synthesis Laboratory I,Lab,2016
0000110135,1.0,0000000434,ENGL,['Students pursue an independent topic of study with a faculty director.'],2,['Kaethe Schwehn'],200,1,IS/Historical Fiction Writing,298,False,False,"[{'_updated': '2018-07-12T16:51:36.970504+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.388620+00:00', 'enroll': '2', 'max': '1'}]",A,1,C,20161,Independent Study,Research,2016
0000110136,1.0,0000001239,PHIL,1,['Charles Taliaferro'],200,1,"IS/Religion, Science & Truth",298,False,False,"[{'_updated': '2018-07-12T16:51:36.971414+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.389628+00:00', 'enroll': '1', 'max': '1'}]",A,1,C,20161,Independent Study,Research,2016
0000110139,1.0,0000000467,ENVST,1,['Seth Binder'],300,1,IR/Fisheries Env Policy,398,False,False,"[{'_updated': '2018-07-12T16:51:36.972095+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.390486+00:00', 'enroll': '1', 'max': '1'}]",A,1,C,20161,Independent Research,Research,2016
0000110140,1.0,0000000075,ART,"['Prerequisites: (for studio art) four foundation courses and three courses in area of study.', 'Prerequisites: (for art history) three courses in area of study.']",1,['Nancy M. Thompson'],300,1,IR/Creatve Press Medvl Epic Embroid,398,False,"Prerequisites: (for studio art) four foundation courses and three courses in area of study.
Prerequisites: (for art history) three courses in area of study.","[{'_updated': '2018-07-12T16:51:36.972798+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.391376+00:00', 'enroll': '1', 'max': '1'}]",A,1,C,20161,Independent Research,Research,2016
0000110141,1.0,0000000154,BIO,"[""Independent study allows students to study in an area not covered in the regular biology course offerings. The student undertakes substantial independent study in a defined biological field, meets regularly with faculty supervisor, and prepares some form of presentation of the material learned. The student must obtain permission of supervisor and complete an independent study form available from the Registrar's Office or its Web site.""]",12,['Kevin M. Crisp'],200,12,IS/Human Gross Anatomy,298,False,False,"[{'_updated': '2018-07-12T16:51:36.973502+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.392288+00:00', 'enroll': '12', 'max': '12'}]",A,1,C,20161,Independent Study,Research,2016
0000110148,1.0,0000001403,STAT,"['A first course in statistical methods for scientists, this course addresses issues for proposing/designing an experiment, as well as exploratory and inferential techniques for analyzing and modeling scientific data. Topics include probability models, exploratory graphics, descriptive techniques, statistical designs, hypothesis testing, confidence intervals, and simple/multiple regression. Offered each semester. Enrollment limited for seniors. STAT 110, STAT 212, and ECON 263 all provide an introduction to statistics and students should not take more than one; they all can serve as a prerequisite for further courses. Counts toward environmental studies major (natural science and social science emphases), exercise science major, management studies concentration, and mathematical biology concentration.']",24,['AQR'],['Julie M. Legler'],200,24,Statistics for Science,['This course has class-year limits.'],212,"[{'day': 'Tu', 'end': '11:00', 'location': 'TOH 182', 'start': '09:35'}, {'day': 'Th', 'end': '10:50', 'location': 'TOH 182', 'start': '09:30'}]",False,False,"[{'_updated': '2016-04-27T23:01:09.915246+00:00', 'instructors': ['Staff']}, {'_updated': '2016-09-07T11:31:29.343586+00:00', 'status': 'O'}, {'_updated': '2017-05-30T17:12:28.086556+00:00', 'description': 'A first course in statistical methods for scientists, this course addresses issues for proposing/designing an experiment, as well as exploratory and inferential techniques for analyzing and modeling scientific data. Topics include probability models, exploratory graphics, descriptive techniques, statistical designs, hypothesis testing, confidence intervals, and simple/multiple regression. Offered each semester. Enrollment limited for seniors. STAT 110, STAT 212, and ECON 263 all provide an introduction to statistics and students should not take more than one; they all can serve as a prerequisite for further courses. Counts toward environmental studies major (natural science and social science emphases), exercise science major, and management studies and mathematical biology concentrations; and biomedical studies concentration (for students through class of 2016).'}, {'_updated': '2018-07-12T16:51:36.974268+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.393270+00:00', 'enroll': '24', 'max': '24'}, {'_updated': '2018-10-19T04:12:34.832762+00:00', 'firstyear': None}, {'_updated': '2018-10-28T04:15:12.487552+00:00', 'firstyear': '2/6', 'senior': None}]",C,1,2/6,C,20161,Statistics for the Sciences,Research,2016
0000110149,0.25,0000030443,REL,0,R,['Anthony Bateza'],200,10,FLC - German,212,False,False,"[{'_updated': '2018-07-12T16:51:36.975058+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.394254+00:00', 'enroll': '0', 'max': '10'}]",1,O,20161,FLAC,2016
0000110151,1.0,0000000205,CHEM,1,['Robert Hanson'],200,999,IS/Natural Products Total Synthesis,298,False,False,"[{'_updated': '2018-07-12T16:51:36.975925+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.395100+00:00', 'enroll': '1', 'max': '999'}]",A,1,O,20161,Independent Study,Research,2016
0000110152,1.0,0000000642,HIST,1,['Robert Entenmann'],300,999,IR/China's Environment,398,False,False,"[{'_updated': '2018-07-12T16:51:36.976759+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.395961+00:00', 'enroll': '1', 'max': '999'}]",A,1,O,20161,Independent Research,Research,2016
0000110153,1.0,0000000285,ECON,1,['Seth Binder'],300,999,IR/Norwegian Fishing Quotas,398,False,False,"[{'_updated': '2018-07-12T16:51:36.977481+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.396812+00:00', 'enroll': '1', 'max': '999'}]",A,1,O,20161,Independent Research,Research,2016
0000110157,1.0,0000030444,LNGST,0,R,['Staff'],200,999,IS/,298,False,False,"[{'_updated': '2018-07-12T16:51:36.978152+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.397652+00:00', 'enroll': '0', 'max': '999'}]",1,O,20161,Research,2016
0000110158,1.0,0000030444,LNGST,1,R,['Jeremy Loebach'],200,999,IS/Neurolexicology,298,False,False,"[{'_updated': '2018-07-12T16:51:36.978898+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.398481+00:00', 'enroll': '1', 'max': '999'}]",A,1,O,20161,Research,2016
0000110160,1.0,0000000993,PHIL,['Prerequisite: one level III course in philosophy.'],1,['Charles Taliaferro'],300,999,IR/Ordo Amoris,398,False,one level III course in philosophy.,"[{'_updated': '2018-02-03T00:01:55.876787+00:00', 'prerequisites': 'Prerequisite: one level III course in philosophy.'}, {'_updated': '2018-07-12T16:51:36.979592+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.399369+00:00', 'enroll': '1', 'max': '999'}]",A,1,O,20161,Independent Research,Research,2016
0000110182,1.0,0000000708,ID,1,['WRI'],['Joseph L. Mbele'],200,999,IS/Magical Realism: Epic & Folklore,298,False,False,"[{'_updated': '2018-07-12T16:51:36.980299+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.400194+00:00', 'enroll': '1', 'max': '999'}]",A,1,O,20161,Independent Study,Research,2016
0000110183,1.0,0000000175,BIO,"[""Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the production of a major piece of work such as a research paper or poster presentation. Independent research requires permission of a supervisor and completion of an independent research form available at the Registrar's Office or its Web site.""]",1,['Eric Cole'],300,999,IR/Calcium Signaling in Protozoa,398,False,False,"[{'_updated': '2016-06-25T06:18:57.540800+00:00', 'name': 'IR/Calcium Signaling: Protozoan Mod'}, {'_updated': '2018-07-12T16:51:36.981011+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.400979+00:00', 'enroll': '1', 'max': '999'}]",A,1,O,20161,Independent Research,Research,2016
0000110186,1.0,0000026649,BIO,"['This course is the gateway for the biology major, guiding students as they develop the context, skills, and modern framework on which to continue their study of biology. Students explore the history, evolution, and diversity of life in the context of genetics and comparative genomics. The laboratory emphasizes question-asking, problem-solving, and exploring biodiversity, and students have multiple opportunities to practice and communicate their science. Students attend lectures plus one 3-hour laboratory/discussion per week. Offered each semester. Counts toward biomolecular science concentration.']",19,"['IST', 'SED']",0000026649,3,['Diane K. Angell'],100,23,Biodiversity Foundations,['Students in Bio 150C must also register for one lab Bio 150 GL.'],150,"[{'day': 'Mo', 'end': '11:40', 'location': 'RNS 150', 'start': '10:45'}, {'day': 'We', 'end': '11:40', 'location': 'RNS 150', 'start': '10:45'}, {'day': 'Fr', 'end': '11:40', 'location': 'RNS 150', 'start': '10:45'}]",False,False,"[{'_updated': '2016-09-07T11:31:29.349739+00:00', 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.981776+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.401829+00:00', 'enroll': '19', 'max': '23'}]",C,1,C,20161,Evolutionary Foundations of Biodiversity,Research,2016
0000110187,0.0,0000026650,BIO,18,0000026649,3,['Diane K. Angell'],100,23,Biodiversity Found Lab,150,"[{'day': 'Tu', 'end': '18:00', 'location': 'RNS 255', 'start': '15:00'}]",False,False,"[{'_updated': '2016-09-07T11:31:29.350670+00:00', 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.982519+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.402629+00:00', 'enroll': '18', 'max': '23'}]",G,1,C,20161,Lab,2016
0000110195,1.0,0000001327,SPAN,"['Students explore the diverse histories, circumstances, and contributions of Latinos in the U.S. by reading essays, news accounts, short fiction and autobiographies, and by viewing videos and TV broadcasts. They consolidate their language skills and continue to develop their ability to analyze and communicate in Spanish by writing compositions, making oral presentations, and engaging in interactive group activities. They also review Spanish structures difficult for speakers of English. Offered each semester. Prerequisite: SPAN 231or placement.']",13,"['FOL-S', 'MCD']",['Sylvia Carullo'],200,19,Intermed Spanish II,['Prerequisite: Completion of Spanish placement test or preceding course.'],232,"[{'day': 'Tu', 'end': '11:00', 'location': 'TOH 212', 'start': '09:35'}, {'day': 'Th', 'end': '10:50', 'location': 'TOH 212', 'start': '09:30'}]",False,SPAN 231or placement.,"[{'_updated': '2016-05-12T23:00:51.738210+00:00', 'locations': None}, {'_updated': '2016-08-06T17:00:53.610921+00:00', 'section': 'E'}, {'_updated': '2016-09-01T11:32:02.935533+00:00', 'status': 'C'}, {'_updated': '2016-09-08T11:31:58.591361+00:00', 'status': 'O'}, {'_updated': '2016-09-09T11:31:35.093143+00:00', 'locations': ['TOH 280', 'TOH 280']}, {'_updated': '2018-02-03T00:01:55.882092+00:00', 'prerequisites': 'Prerequisite: SPAN 231or placement.'}, {'_updated': '2018-07-12T16:51:36.983402+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.403506+00:00', 'enroll': '13', 'max': '19'}]",C,1,C,20161,Intermediate Spanish II,Research,2016
0000110202,1.0,0000000767,MATH,1,['Joseph Benson'],300,1,IR/Research in Lie Algebras,398,False,False,"[{'_updated': '2018-07-12T16:51:36.984190+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.404483+00:00', 'enroll': '1', 'max': '1'}]",A,1,C,20161,Independent Research,Research,2016
0000110204,1.0,0000000530,GERM,['May be counted toward German major or German studies concentration.'],1,['Amanda Randall'],300,1,IR/German Dialectology,398,False,False,"[{'_updated': '2018-07-12T16:51:36.984879+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.405202+00:00', 'enroll': '1', 'max': '1'}]",A,1,C,20161,Independent Research,Research,2016
0000110260,1.0,0000001191,REL,"['""Nature"" and the Biblical Traditions This section, focused on ecological themes and experiences, considers how different interpretations of the Bible have influenced (positively and negatively) conceptions of responsibility to and for the natural world. What is the relationship between “human nature” and the ""natural"" world? How do encounters with wildness and wilderness shape dispositions of gratitude, joy, and wonder? What is the value or significance of the more-than-human world? How should we deliberate about questions of wildlife management, endangered species, wilderness conservation, or climate policies? We will pair close readings of the Bible with selections from the tradition of nature writing, an interdisciplinary exercise which will allow us to address these questions of historical and on-going significance.']",19,['BTS-B'],['Nathaniel J. Van Yperen'],100,18,Bible/Culture/Commun,"['Section Title: ""Nature"" and the Biblical Tradition']",121,"[{'day': 'Tu', 'end': '09:25', 'location': 'OM 305', 'start': '08:00'}, {'day': 'Th', 'end': '09:20', 'location': 'OM 305', 'start': '08:00'}]",False,False,"[{'_updated': '2016-08-14T11:57:35.465617+00:00', 'instructors': ['Staff'], 'locations': None, 'notes': 'Section Title: TBA', 'status': 'O', 'times': None}, {'_updated': '2017-05-30T17:12:29.374307+00:00', 'description': 'This course introduces first-year students to the dialogue between Biblical traditions and the cultures and communities related to them. Students study major Biblical texts and their interaction with, for example, theology, religious practice, ethics, and social values, while considering methods and fields in the study of religion in a liberal arts setting. An additional prospectus describes the theme of each section.'}, {'_updated': '2018-07-12T16:51:36.985663+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.406057+00:00', 'enroll': '19', 'max': '18'}]",U,1,C,20161,Bible in Culture and Community,Research,2016
0000110261,1.0,0000001191,REL,"['""Nature"" and the Biblical Traditions This section, focused on ecological themes and experiences, considers how different interpretations of the Bible have influenced (positively and negatively) conceptions of responsibility to and for the natural world. What is the relationship between “human nature” and the ""natural"" world? How do encounters with wildness and wilderness shape dispositions of gratitude, joy, and wonder? What is the value or significance of the more-than-human world? How should we deliberate about questions of wildlife management, endangered species, wilderness conservation, or climate policies? We will pair close readings of the Bible with selections from the tradition of nature writing, an interdisciplinary exercise which will allow us to address these questions of historical and on-going significance.']",17,['BTS-B'],['Nathaniel J. Van Yperen'],100,18,Bible/Culture/Commun,"['Section Title: ""Nature"" and the Biblical Tradition']",121,"[{'day': 'Tu', 'end': '14:45', 'location': 'OM 305', 'start': '13:20'}, {'day': 'Th', 'end': '15:35', 'location': 'OM 305', 'start': '14:15'}]",False,False,"[{'_updated': '2016-08-14T11:57:35.466801+00:00', 'instructors': ['Staff'], 'locations': None, 'notes': 'Section Title: TBA', 'times': None}, {'_updated': '2016-09-03T11:31:26.206320+00:00', 'status': 'O'}, {'_updated': '2017-05-30T17:12:29.464378+00:00', 'description': 'This course introduces first-year students to the dialogue between Biblical traditions and the cultures and communities related to them. Students study major Biblical texts and their interaction with, for example, theology, religious practice, ethics, and social values, while considering methods and fields in the study of religion in a liberal arts setting. An additional prospectus describes the theme of each section.'}, {'_updated': '2018-07-12T16:51:36.986518+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.406995+00:00', 'enroll': '17', 'max': '18'}]",V,1,C,20161,Bible in Culture and Community,Research,2016
0000110279,1.0,0000000498,WRIT,"['Fandom, Entertainment, and the Shaping of Fan Identity. Often, the things we like aid us in forming new connections with others who have similar interests. Does this mean the entertainment we consume informs who we become, or that it reflects who we already are? Fan practices, objects of fan devotion, and fans themselves are incredibly varied, yet they are the seeds that form subcultures and unite thousands. In this seminar, we will examine the history of fan culture as well as the current state of fandom. Students are welcome to introduce their own fandoms and fan experiences to written assignments and class discussions. Major assignments will include an investigative essay, a review, and a research paper. In addition to real-world examples of participatory culture, we will also consider depictions of fandom within fictional narratives that both critique and cater to fans, such as Ready Player One, Supernatural, and Galaxy Quest.']",17,['FYW'],['Nicolette Bucciaglia'],0/0,100,18,First-Year Writing,"['Section Title: Fandom, Entertainment, and the Shaping of Fan Identity']",111,"[{'day': 'Tu', 'end': '13:10', 'location': 'BMC 012', 'start': '11:45'}, {'day': 'Th', 'end': '14:05', 'location': 'BMC 012', 'start': '12:45'}]",False,False,"[{'_updated': '2016-09-03T11:31:26.207600+00:00', 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.987416+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.407940+00:00', 'enroll': '17', 'max': '18'}, {'_updated': '2018-11-02T04:18:36.965440+00:00', 'junior': None, 'senior': None}]",O,1,0/0,C,20161,Research,2016
0000110280,1.0,0000000301,CSCI,"['Recent and planned topics include parallel and distributed computing, mobile computer graphics, and relational database systems. May be repeated if topic is different. Offered alternate years.']",8,['Richard Brown'],300,0,Top: Intro to Parallel & Dist Comp,['Enrollment by permission of instructor only.'],300,"[{'day': 'Mo', 'end': '14:55', 'location': 'RNS 203', 'start': '14:00'}, {'day': 'We', 'end': '14:55', 'location': 'RNS 203', 'start': '14:00'}, {'day': 'Fr', 'end': '14:55', 'location': 'RNS 203', 'start': '14:00'}]",False,False,"[{'_updated': '2018-07-12T16:51:36.988356+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.408896+00:00', 'enroll': '8', 'max': '0'}]",B,1,C,20161,Topics in Computer Science,Topic,2016
0000110287,1.0,0000000479,FREN,"['Through study, discussion and analysis of a wide variety of texts, students explore specific social and cultural topics relevant to French culture yesterday and today (e.g., stereotypes, the family, education, immigration) and develop and expand their ability to listen, speak, read and write in French while also learning specific listening and reading strategies. Explicit focus on cross-cultural comparison/contrast and analysis. Offered each semester. Prerequisite: FREN 112 or placement.']",19,['Maria Vendetti'],200,19,Intermed French I,231,"[{'day': 'Mo', 'end': '12:45', 'location': 'TOH 110', 'start': '11:50'}, {'day': 'We', 'end': '12:45', 'location': 'TOH 110', 'start': '11:50'}, {'day': 'Fr', 'end': '12:45', 'location': 'TOH 110', 'start': '11:50'}]",False,FREN 112 or placement.,"[{'_updated': '2016-08-14T11:57:35.469317+00:00', 'section': 'E'}, {'_updated': '2016-09-07T11:31:29.356370+00:00', 'status': 'O'}, {'_updated': '2018-02-03T00:01:55.889925+00:00', 'prerequisites': 'Prerequisite: FREN 112 or placement.'}, {'_updated': '2018-07-12T16:51:36.989321+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.410037+00:00', 'enroll': '19', 'max': '19'}]",C,1,C,20161,Intermediate French I,Research,2016
0000110288,1.0,0000001325,SPAN,"['Students expand their skills by continuing to listen, speak, read, and write on such topics as the concept of time, leisure activities, and culinary traditions in North American and Hispanic cultures. Additional work is completed in the World Languages Center. Offered each semester. Prerequisite: SPAN 111 or placement.']",21,['Laura Cesarco Eglin'],100,24,Beginning Spanish II,112,"[{'day': 'Mo', 'end': '12:45', 'location': 'TOH 210', 'start': '11:50'}, {'day': 'We', 'end': '12:45', 'location': 'TOH 210', 'start': '11:50'}, {'day': 'Fr', 'end': '12:45', 'location': 'TOH 210', 'start': '11:50'}]",False,SPAN 111 or placement.,"[{'_updated': '2016-08-14T11:57:35.470335+00:00', 'instructors': ['Staff'], 'section': 'D', 'status': 'O'}, {'_updated': '2016-09-01T11:32:02.944546+00:00', 'status': 'C'}, {'_updated': '2016-09-07T11:31:29.357357+00:00', 'status': 'O'}, {'_updated': '2016-10-21T13:14:59.587258+00:00', 'instructors': ['Cesarco Eglin Laura']}, {'_updated': '2018-02-03T00:01:55.891207+00:00', 'prerequisites': 'Prerequisite: SPAN 111 or placement.'}, {'_updated': '2018-07-12T16:51:36.990204+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.411045+00:00', 'enroll': '21', 'max': '24'}]",C,1,C,20161,Research,2016
0000110369,1.0,0000000767,MATH,1,['Bruce Hanson'],300,999,IR/Modular Forms & Elliptic Curves,398,False,False,"[{'_updated': '2018-07-12T16:51:36.991137+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.412068+00:00', 'enroll': '1', 'max': '999'}]",B,1,O,20161,Independent Research,Research,2016
0000110374,1.0,0000000798,MEDIA,1,['William Sonnega'],300,999,IR/Journalism Ethics,398,False,False,"[{'_updated': '2018-07-12T16:51:36.991914+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.412927+00:00', 'enroll': '1', 'max': '999'}]",A,1,O,20161,Independent Research,Research,2016
0000110402,0.25,0000001017,ESAC,"['Students learn the principles of training, basic techniques, and safety procedures. Students develop and implement a personal training plan during the course.']",22,['SPM'],['Shahram Ahrar'],100,24,Wt Training-Men,141,"[{'day': 'Mo', 'end': '21:00', 'location': 'Tostrud Ctr', 'start': '19:00'}]",False,False,"[{'_updated': '2018-07-12T16:51:36.992711+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.413919+00:00', 'enroll': '22', 'max': '24'}]",B,1,O,20161,Weight Training Men,Research,2016
0000110416,1.0,0000000736,MATH,"['This course beautifully illustrates the nature of mathematics as a blend of technique, theory, abstraction, and applications. The important problem of solving systems of linear equations leads to the study of matrix algebra, determinants, vector spaces, bases and dimension, linear transformations, and eigenvalues. Offered each semester and periodically during Interim. Counts toward management studies concentration. Prerequisite: MATH 119 or MATH 120.']",17,['AQR'],['Peter F. Blanchard'],200,22,Elem Linear Algebra,220,"[{'day': 'Mo', 'end': '08:55', 'location': 'TOH 186', 'start': '08:00'}, {'day': 'We', 'end': '08:55', 'location': 'TOH 186', 'start': '08:00'}, {'day': 'Fr', 'end': '08:55', 'location': 'TOH 186', 'start': '08:00'}]",False,MATH 119 or MATH 120.,"[{'_updated': '2018-02-03T00:01:55.895309+00:00', 'prerequisites': 'Prerequisite: MATH 119 or MATH 120.'}, {'_updated': '2018-07-12T16:51:36.993580+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.414923+00:00', 'enroll': '17', 'max': '22'}]",E,1,O,20161,Elementary Linear Algebra,Research,2016
0000110417,1.0,0000000731,MATH,"['This course introduces differential and integral calculus of functions of a single real variable, including trigonometric, exponential, and logarithmic functions. Derivatives, integrals, and differential equations are explored graphically, symbolically, and numerically. Applications of these topics are emphasized throughout the course. Offered each semester. Prerequisite: mathematics placement recommendation.']",30,['AQR'],['Debra L. Czarneski'],100,32,Calculus I,['Supplemental Instruction (SI) is available for this course.'],120,"[{'day': 'Mo', 'end': '16:00', 'location': 'RNS 208', 'start': '15:05'}, {'day': 'We', 'end': '16:00', 'location': 'RNS 208', 'start': '15:05'}, {'day': 'Fr', 'end': '16:00', 'location': 'RNS 208', 'start': '15:05'}]",False,mathematics placement recommendation.,"[{'_updated': '2016-08-17T11:31:38.375159+00:00', 'locations': ['DC 305'], 'notes': None, 'times': ['MWF 1045-1140']}, {'_updated': '2016-09-07T11:31:29.360953+00:00', 'status': 'O'}, {'_updated': '2018-02-03T00:01:55.896438+00:00', 'prerequisites': 'Prerequisite: mathematics placement recommendation.'}, {'_updated': '2018-07-12T16:51:36.994475+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.415953+00:00', 'enroll': '30', 'max': '32'}]",F,1,C,20161,Research,2016
0000110418,1.0,0000000733,MATH,"['This course covers methods and applications of integration, geometric and Taylor series, and introduces partial derivatives and double integrals. Credit may be earned for either MATH 126 or MATH 128, but not both. Offered each semester. Prerequisite: MATH 119 or MATH 120 or equivalent, or mathematics placement recommendation.']",20,['AQR'],['Debra L. Czarneski'],100,22,Calculus II,126,"[{'day': 'Mo', 'end': '14:55', 'location': 'TOH 186', 'start': '14:00'}, {'day': 'We', 'end': '14:55', 'location': 'TOH 186', 'start': '14:00'}, {'day': 'Fr', 'end': '14:55', 'location': 'TOH 186', 'start': '14:00'}]",False,"MATH 119 or MATH 120 or equivalent, or mathematics placement recommendation.","[{'_updated': '2016-08-17T11:31:38.377066+00:00', 'status': 'O'}, {'_updated': '2016-09-07T11:31:29.361969+00:00', 'status': 'C'}, {'_updated': '2016-09-28T06:12:30.661672+00:00', 'status': 'O'}, {'_updated': '2018-02-03T00:01:55.897668+00:00', 'prerequisites': 'Prerequisite: MATH 119 or MATH 120 or equivalent, or mathematics placement recommendation.'}, {'_updated': '2018-07-12T16:51:36.995471+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.417022+00:00', 'enroll': '20', 'max': '22'}]",D,1,C,20161,Research,2016
0000110419,0.25,0000001018,ESAC,"['Students learn the principles of training, basic techniques, and safety procedures. Students develop and implement a personal training plan during the course.']",12,['SPM'],['Kayla R. Hatting'],100,25,Wt Training-Women,142,"[{'day': 'Mo', 'end': '08:55', 'location': 'Tostrud Ctr', 'start': '08:00'}, {'day': 'We', 'end': '08:55', 'location': 'Tostrud Ctr', 'start': '08:00'}]",False,False,"[{'_updated': '2018-07-12T16:51:36.996560+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.418044+00:00', 'enroll': '12', 'max': '25'}]",B,1,O,20161,Weight Training Women,Research,2016
0000110420,0.25,0000001011,ESAC,['Students learn and apply the basic principles of fitness through a variety of aerobic activities.'],12,['SPM'],['Kayla R. Hatting'],100,25,Aerobics,131,"[{'day': 'Tu', 'end': '08:55', 'location': 'Tostrud Ctr', 'start': '08:00'}, {'day': 'Th', 'end': '08:55', 'location': 'Tostrud Ctr', 'start': '08:00'}]",False,False,"[{'_updated': '2018-07-12T16:51:36.997368+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.419013+00:00', 'enroll': '12', 'max': '25'}]",A,1,O,20161,Research,2016
0000110421,0.25,0000001011,ESAC,['Students learn and apply the basic principles of fitness through a variety of aerobic activities.'],12,['SPM'],['Kayla R. Hatting'],100,25,Aerobics,131,"[{'day': 'Tu', 'end': '10:30', 'location': 'Tostrud Ctr', 'start': '09:35'}, {'day': 'Th', 'end': '10:30', 'location': 'Tostrud Ctr', 'start': '09:35'}]",False,False,"[{'_updated': '2018-07-12T16:51:36.998103+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:30.419979+00:00', 'enroll': '12', 'max': '25'}]",B,1,O,20161,Research,2016
